ticket_number,issued_date,location,ward,violation_code,violation_description,fine,ticket_queue,is_warning,registrant_type,registrant,registrant_normalized
8000102803,2026-03-10 17:25:00,3208 N SOUTHPORT AVE,32,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102804,2026-03-10 17:48:42,2774 N SOUTHPORT AVE,32,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102806,2026-03-10 17:52:59,2036 N CLYBOURN AVE,02,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102807,2026-03-10 17:53:52,1968 N CLYBOURN AVE,02,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102808,2026-03-10 18:02:10,446 N STATE ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102809,2026-03-10 18:02:11,442 N STATE ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102810,2026-03-10 18:02:44,416 N STATE ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102811,2026-03-10 18:02:49,400 N STATE ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102812,2026-03-10 18:02:54,400 N STATE ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102813,2026-03-10 18:14:24,60 W KINZIE ST,42,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,Paid,false,individual,,
8000102814,2026-03-10 18:14:42,66 W KINZIE ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102815,2026-03-10 18:30:55,15 W ILLINOIS ST,42,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,Dismissed,false,business,CITY CENTRE PROPERTIES LLC,CITY CENTRE PROPERTIES
8000102817,2026-03-11 08:06:30,3976 N BROADWAY ST,46,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102818,2026-03-11 08:06:32,3972 N BROADWAY ST,46,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102826,2026-03-11 08:07:09,3818 N BROADWAY ST,46,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Paid,false,individual,,
8000102830,2026-03-11 08:08:20,27 N JEFFERSON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102831,2026-03-11 08:08:26,35 N JEFFERSON ST,34,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,Notice,false,individual,,
8000102833,2026-03-11 08:35:41,1051 W RANDOLPH ST,27,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Paid,false,individual,,
8000102835,2026-03-11 08:47:58,1245 W WASHINGTON BLVD,27,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Paid,false,individual,,
8000102836,2026-03-11 08:48:00,1245 W WASHINGTON BLVD,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102841,2026-03-11 08:54:02,1141 W WASHINGTON BLVD,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102843,2026-03-11 08:29:20,3324 N HALSTED ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102845,2026-03-11 08:54:30,1115 W WASHINGTON BLVD,34,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102846,2026-03-11 08:29:57,3252 N HALSTED ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102847,2026-03-11 08:32:13,3038 N HALSTED ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102848,2026-03-11 08:32:14,3038 N HALSTED ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102849,2026-03-11 08:32:18,3036 N HALSTED ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102855,2026-03-11 08:35:16,2632 N HALSTED ST,43,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000102856,2026-03-11 08:35:22,2616 N HALSTED ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102857,2026-03-11 08:35:57,2452 N HALSTED ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102858,2026-03-11 08:35:58,2450 N HALSTED ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102862,2026-03-11 08:36:02,2442 N HALSTED ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102866,2026-03-11 08:38:11,2218 N HALSTED ST,43,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000102867,2026-03-11 08:38:26,2148 N HALSTED ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102868,2026-03-11 08:39:02,2122 N HALSTED ST,43,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Dismissed,false,individual,,
8000102869,2026-03-11 08:39:46,2048 N HALSTED ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,business,"COMCAST OF CHICAGO, INC.",COMCAST OF CHICAGO
8000102870,2026-03-11 08:39:48,2042 N HALSTED ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102871,2026-03-11 08:39:50,2038 N HALSTED ST,43,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Paid,false,business,ZBI REMODELING INC,ZBI REMODELING
8000102872,2026-03-11 08:39:57,2022 N HALSTED ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102875,2026-03-11 09:00:15,1001 W WASHINGTON BLVD,34,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102877,2026-03-11 08:44:18,1528 N HALSTED ST,02,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102878,2026-03-11 08:44:19,1526 N HALSTED ST,02,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102879,2026-03-11 08:44:29,1480 N HALSTED ST,27,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Dismissed,false,business,CCAP AUTO LEASE LTD LSR,CCAP AUTO LEASE
8000102880,2026-03-11 08:44:34,1472 N HALSTED ST,27,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102881,2026-03-11 08:44:35,1472 N HALSTED ST,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102883,2026-03-11 09:02:03,944 W WASHINGTON BLVD,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102884,2026-03-11 09:07:09,817 W WASHINGTON BLVD,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102885,2026-03-11 09:18:12,305 W MONROE ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102886,2026-03-11 09:18:13,305 W MONROE ST,42,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,Paid,false,business,HARD SURFACE FINISHERS INC,HARD SURFACE FINISHERS
8000102887,2026-03-11 09:15:54,2845 N HALSTED ST,44,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Dismissed,false,individual,,
8000102888,2026-03-11 09:06:51,1311 N HALSTED ST,27,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Dismissed,false,individual,,
8000102889,2026-03-11 09:06:52,1313 N HALSTED ST,27,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000102890,2026-03-11 09:08:52,1633 N HALSTED ST,02,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000102892,2026-03-11 09:10:35,1955 N HALSTED ST,43,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Dismissed,false,individual,,
8000102893,2026-03-11 09:10:38,1961 N HALSTED ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102894,2026-03-11 09:12:12,2207 N HALSTED ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102896,2026-03-11 09:12:14,2209 N HALSTED ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102897,2026-03-11 09:14:38,2665 N HALSTED ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102898,2026-03-11 09:14:39,2665 N HALSTED ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102899,2026-03-11 09:14:40,2665 N HALSTED ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102901,2026-03-11 09:15:50,2831 N HALSTED ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102903,2026-03-11 09:15:54,2843 N HALSTED ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102904,2026-03-11 09:16:05,2913 N HALSTED ST,44,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Paid,false,unknown,,
8000102906,2026-03-11 09:16:56,3011 N HALSTED ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102909,2026-03-11 09:17:07,3027 N HALSTED ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102911,2026-03-11 09:33:09,210 S CLARK ST,34,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,Dismissed,false,individual,,
8000102915,2026-03-11 09:38:18,641 S LA SALLE ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102916,2026-03-11 09:38:20,641 S LA SALLE ST,34,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,Notice,false,individual,,
8000102918,2026-03-11 09:38:48,601 S LA SALLE ST,34,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,Dismissed,false,individual,,
8000102919,2026-03-11 09:41:54,320 S DEARBORN ST,04,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,Dismissed,false,individual,,
8000102920,2026-03-11 09:41:59,310 S DEARBORN ST,04,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102921,2026-03-11 09:42:01,310 S DEARBORN ST,04,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102924,2026-03-11 09:35:33,3339 N HALSTED ST,44,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Paid,false,individual,,
8000102925,2026-03-11 09:36:24,3413 N HALSTED ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102927,2026-03-11 10:00:08,501 W KINZIE ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102932,2026-03-11 09:37:43,3729 N HALSTED ST,46,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102934,2026-03-11 09:37:44,3741 N HALSTED ST,46,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102937,2026-03-11 09:39:53,3976 N BROADWAY ST,46,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102938,2026-03-11 10:01:55,224 N DESPLAINES ST,34,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,Paid,false,individual,,
8000102940,2026-03-11 10:02:07,216 N DESPLAINES ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102941,2026-03-11 09:40:44,3718 N BROADWAY ST,46,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102942,2026-03-11 10:02:13,210 N DESPLAINES ST,34,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,Dismissed,false,individual,,
8000102946,2026-03-11 09:41:47,3594 N BROADWAY ST,46,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000102947,2026-03-11 09:41:48,3594 N BROADWAY ST,46,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,WASTENOT INC,WASTENOT
8000102948,2026-03-11 09:42:15,3476 N BROADWAY,44,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102950,2026-03-11 09:42:22,3450 N BROADWAY,44,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Paid,false,individual,,
8000102962,2026-03-11 09:46:06,2910 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102965,2026-03-11 09:46:18,2870 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,business,PV HOLDING CORP,PV HOLDING
8000102966,2026-03-11 09:46:28,2826 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102967,2026-03-11 09:46:37,2800 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102968,2026-03-11 09:46:51,2736 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102969,2026-03-11 09:46:52,2734 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102970,2026-03-11 10:07:48,589 W FULTON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,KARPOWICZ STUDIOS LLC,KARPOWICZ STUDIOS
8000102972,2026-03-11 10:07:54,581 W FULTON ST,34,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,Notice,false,individual,,
8000102973,2026-03-11 10:07:59,573 W FULTON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102974,2026-03-11 10:08:03,569 W FULTON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,F & I CARPENTRY INC,F I CARPENTRY
8000102975,2026-03-11 09:47:23,2632 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102976,2026-03-11 09:48:11,2556 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102977,2026-03-11 09:48:14,2550 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102978,2026-03-11 09:48:29,2506 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102979,2026-03-11 09:48:29,2506 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102980,2026-03-11 09:48:30,2506 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102981,2026-03-11 10:09:10,515 W FULTON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102982,2026-03-11 09:48:32,2504 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102984,2026-03-11 09:50:23,2360 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102985,2026-03-11 09:50:24,2352 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102986,2026-03-11 09:50:37,2322 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102987,2026-03-11 09:50:43,2314 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102988,2026-03-11 09:51:26,2258 N CLARK ST,43,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Dismissed,false,individual,,
8000102990,2026-03-11 09:51:41,2212 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,EVOLA PEDIATRIC THERAPY INC,EVOLA PEDIATRIC THERAPY
8000102992,2026-03-11 09:54:43,1812 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102996,2026-03-11 10:11:33,355 W KINZIE ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000102997,2026-03-11 10:33:32,674 N RUSH ST,42,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,Paid,false,individual,,
8000102998,2026-03-11 10:33:34,678 N RUSH ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000102999,2026-03-11 10:34:24,83 E HURON ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103000,2026-03-11 10:34:29,83 E HURON ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103001,2026-03-11 10:34:37,65 E HURON ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103002,2026-03-11 10:35:26,10 E HURON ST,02,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103003,2026-03-11 10:17:56,1769 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,GOLDSTAR RESTORATION LLC,GOLDSTAR RESTORATION
8000103004,2026-03-11 10:19:13,1957 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,HERTZ VEHICLES LLC,HERTZ VEHICLES
8000103005,2026-03-11 10:19:14,1959 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103006,2026-03-11 10:19:26,1981 N CLARK ST,43,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Paid,false,individual,,
8000103007,2026-03-11 10:21:04,2319 N CLARK ST,43,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000103009,2026-03-11 10:21:10,2335 N CLARK ST,43,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,business,AMERICAN PREMIUM LEASING INC,AMERICAN PREMIUM LEASING
8000103010,2026-03-11 10:21:17,2369 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103011,2026-03-11 10:21:56,2405 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103012,2026-03-11 10:21:57,2409 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103013,2026-03-11 10:22:01,2413 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103015,2026-03-11 10:22:10,2447 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103019,2026-03-11 10:24:12,2711 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103020,2026-03-11 10:24:18,2723 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103021,2026-03-11 10:24:19,2723 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103022,2026-03-11 10:24:20,2725 N CLARK ST,43,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103023,2026-03-11 10:24:21,2727 N CLARK ST,43,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Dismissed,false,business,PORSCHE LSG LTD LSR,PORSCHE LSG
8000103024,2026-03-11 10:25:13,2801 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103028,2026-03-11 10:25:27,2847 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103029,2026-03-11 10:26:02,2921 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,BREAKTHRU BEVERAGE ILLINOIS LLC,BREAKTHRU BEVERAGE ILLINOIS
8000103032,2026-03-11 10:27:02,3119 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103033,2026-03-11 10:27:08,3139 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103034,2026-03-11 10:27:10,3149 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,business,VTECH ELECTRIC INC,VTECH ELECTRIC
8000103037,2026-03-11 10:27:17,3167 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103039,2026-03-11 10:27:46,3223 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103040,2026-03-11 10:28:07,3241 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103041,2026-03-11 10:28:09,3245 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103042,2026-03-11 10:28:10,3249 N BROADWAY ST,44,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103044,2026-03-11 10:29:08,3401 N BROADWAY,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103045,2026-03-11 10:29:22,3443 N BROADWAY,44,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103050,2026-03-11 10:29:33,3463 N BROADWAY,46,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103052,2026-03-11 10:31:38,3719 N BROADWAY ST,46,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Paid,false,individual,,
8000103063,2026-03-11 11:23:35,1352 W LAKE ST,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,HERTZ VEHICLES LLC,HERTZ VEHICLES
8000103064,2026-03-11 11:26:56,1527 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103065,2026-03-11 11:26:59,1519 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103067,2026-03-11 11:27:02,1501 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,business,J & J GONZALEZ INC,J J GONZALEZ
8000103068,2026-03-11 11:27:36,1343 W MADISON ST,27,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103069,2026-03-11 11:27:42,1301 W MADISON ST,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103070,2026-03-11 11:27:57,1259 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103071,2026-03-11 11:28:06,1231 W MADISON ST,34,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Paid,false,individual,,
8000103072,2026-03-11 11:28:10,1219 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103073,2026-03-11 11:29:00,1155 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103074,2026-03-11 11:29:11,1135 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,UNION LEASING TRUST,UNION LEASING
8000103075,2026-03-11 11:29:56,1051 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103076,2026-03-11 11:29:57,1051 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103077,2026-03-11 11:29:58,1051 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103080,2026-03-11 11:30:00,1043 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,business,TOYOTA LEASE TRUST LSR,TOYOTA LEASE
8000103081,2026-03-11 11:30:01,1037 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103083,2026-03-11 11:30:10,1009 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103084,2026-03-11 11:30:11,1001 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103085,2026-03-11 11:30:12,1001 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103086,2026-03-11 11:30:13,1001 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103087,2026-03-11 11:30:17,1001 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103088,2026-03-11 11:30:53,901 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103089,2026-03-11 11:30:55,917 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103090,2026-03-11 11:31:48,845 W MADISON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103093,2026-03-11 11:32:55,14 S HALSTED ST,34,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000103094,2026-03-11 11:32:56,14 S HALSTED ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103096,2026-03-11 11:32:59,40 S HALSTED ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103097,2026-03-11 11:38:32,1038 W TAYLOR ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103099,2026-03-11 11:38:44,1058 W TAYLOR ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,DONLEN TRUST,DONLEN
8000103103,2026-03-11 11:40:23,1346 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103104,2026-03-11 11:40:28,1346 W TAYLOR ST,28,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Notice,false,individual,,
8000103106,2026-03-11 11:40:49,1412 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103107,2026-03-11 11:40:51,1416 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103108,2026-03-11 11:41:02,1440 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103109,2026-03-11 11:41:08,1446 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000103110,2026-03-11 11:41:09,1448 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000103111,2026-03-11 11:41:11,1450 W TAYLOR ST,28,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,Dismissed,false,individual,,
8000103115,2026-03-11 11:42:00,1560 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,ENTERPRISE FM TRUST,ENTERPRISE FM
